product_manufacturing_country,product_price_usd,warranty_period_months,customer_review_count,customer_average_rating,material_quality_score,supplier_reliability_rating,product_age_days,market_demand_index,predicted_defect_probability_percent,predicted_return_rate_percent
CHINA,481.9014152538799,28.0,3139.0,4.70449047031981,2.0,2.056359741258202,892.0,87.0,26.89612895642654,44.417595190049134
MEXICO,282.3042058711969,45.0,2832.0,1.5923738692024498,1.0,3.4027542932397794,493.0,72.0,58.90365497650968,84.69567437973501
CHINA,307.2449033866952,3.0,1505.0,1.7991127187561249,5.0,3.9390415276110367,1243.0,47.0,52.159502106811765,55.35219007208045
INDIA,101.00338089547408,2.0,95.0,3.915263019561785,2.0,1.1147039355454238,382.0,56.0,30.599765052368337,57.09456407592752
INDIA,350.70097296583003,8.0,224.0,2.9706356530090203,1.0,4.84752282216884,617.0,85.0,27.861498437527672,44.75254573107496
INDIA,44.62280841044926,4.0,1572.0,4.112054592012388,4.0,3.427706284802504,191.0,99.0,14.487708270707374,43.66061084726577
MEXICO,337.49804016986667,2.0,3417.0,4.426639857492664,2.0,2.990311793810103,237.0,29.0,18.12603339039184,35.080757776028555
VIETNAM,162.05196445630975,24.0,4318.0,2.2167239386410444,5.0,1.373807266815456,296.0,5.0,65.25525847534388,81.98623074335615
GERMANY,34.42496831608261,31.0,1701.0,3.0853867804037782,4.0,1.6299793308915689,683.0,81.0,38.26958231611081,82.95245322504891
INDIA,162.0617034959359,17.0,137.0,2.4042899880634367,3.0,2.3783717356679874,1003.0,18.0,50.45460637215765,56.23147347688671
CHINA,40.92156018075242,44.0,2375.0,2.4417104120227364,3.0,1.6907577401260867,1079.0,0.0,56.49534509656893,84.22109571171994
INDIA,46.64620060640394,35.0,2925.0,4.867412547983932,2.0,4.264171112996506,1208.0,21.0,4.126700884789867,32.3627489119075
CHINA,133.36181140648927,49.0,4690.0,4.324075440471114,3.0,4.372836684191119,613.0,95.0,16.135885964658463,63.47238587734346
GERMANY,389.4070577122739,28.0,3780.0,2.142602926537104,5.0,3.976774080167917,1057.0,14.0,46.39248498248658,72.68658003763703
CHINA,404.3009346695179,46.0,4435.0,2.2756104269965864,3.0,2.5118737096873947,280.0,24.0,65.55587156489503,92.9659355782356
GERMANY,251.51079797660103,1.0,3337.0,4.128433127579804,4.0,3.023915181564877,1314.0,49.0,13.438133240395404,39.81504166278767
MEXICO,347.13819544103313,10.0,865.0,1.5535444052404728,3.0,4.802344780524697,1410.0,64.0,56.53436355816737,64.83154288830787
CHINA,329.4755183942689,58.0,397.0,1.8109036998732364,3.0,1.537819112334836,617.0,31.0,62.5739487570666,100.0
CHINA,304.55341086583167,30.0,4809.0,3.6243222893130658,3.0,4.27785299831453,465.0,64.0,28.72973380056106,38.75972268469961
INDIA,463.1625849462732,3.0,2405.0,3.5217355725123083,4.0,4.026453293838858,1418.0,90.0,29.29256699472426,40.62311451896623
CHINA,121.97732237630474,28.0,2847.0,4.304587345871059,5.0,3.9198330015789953,523.0,96.0,2.7093810685355884,48.25696973774546
CHINA,251.92241018643165,53.0,180.0,1.5483406958898225,2.0,1.700314083431306,1001.0,80.0,75.32689630005831,94.89404902677988
GERMANY,443.1563495354803,49.0,1159.0,1.8803238343620112,2.0,3.2882128029185647,670.0,10.0,58.3330550239964,78.37924114719064
GERMANY,124.3181209035628,1.0,1879.0,1.315793224382641,2.0,4.639775045676539,856.0,57.0,41.85961690318224,67.16654814046775
INDIA,320.1803975736291,43.0,2180.0,1.375941008817534,1.0,2.802638667826918,1400.0,62.0,59.32594509953115,92.24346355473924
GERMANY,103.21754306631148,13.0,3958.0,4.00259645342002,5.0,3.6423209510480414,225.0,42.0,24.647754363253025,48.52080373426681
MEXICO,234.81313452556316,47.0,93.0,3.5734071581164204,3.0,4.426713828084226,441.0,27.0,27.32720710856165,58.891743110113616
MEXICO,310.6630536970116,52.0,1039.0,3.711894939563007,4.0,1.387350051065951,441.0,93.0,29.64318486168705,69.3030481725574
CHINA,131.79327643820278,3.0,473.0,3.2879613103552474,2.0,1.2104967814261358,679.0,76.0,40.95144457536006,57.15519546288736
CHINA,310.6440593576418,29.0,2490.0,4.5876600405552725,5.0,3.930885473019369,572.0,33.0,10.59377390126316,39.65707289100119
USA,473.4118267748318,18.0,98.0,3.422297596431672,5.0,4.60279472105797,1208.0,28.0,23.96575655873665,48.66746613438596
INDIA,340.6234464446632,18.0,4115.0,3.925155797980005,4.0,2.699621721246112,459.0,78.0,28.27871893094472,47.76186365420468
INDIA,393.6230303564344,43.0,20.0,2.849811642599985,4.0,1.7501170598395808,232.0,45.0,61.77821330388954,81.11690207800258
INDIA,189.7369464301797,30.0,560.0,2.077330691652045,4.0,4.66266501122395,589.0,51.0,29.96256148330333,69.73138097108114
MEXICO,143.40463609838838,14.0,3343.0,3.5449963394782595,2.0,1.3930441378088556,1427.0,92.0,42.643110784812045,72.37486903027761
USA,232.59119416928505,28.0,107.0,4.260521197429705,5.0,2.405821701929429,293.0,12.0,20.02168275424845,55.219060845413736
MEXICO,405.4950860687201,2.0,4931.0,2.050320188981898,1.0,4.569093073048449,579.0,9.0,50.7560663643974,56.16152951579116
MEXICO,233.58682447737235,18.0,2071.0,3.5037097098911585,4.0,4.9450575907752485,99.0,63.0,14.413311167784052,43.14982653461792
USA,424.8954503070319,21.0,2823.0,3.490203120502127,4.0,1.6907812724188465,627.0,37.0,41.95914009142304,65.60281846999777
USA,494.4982705406123,46.0,1771.0,4.67526041980434,5.0,4.7814015647883625,801.0,10.0,16.89845753013635,42.005294874213945
USA,45.2930662078648,19.0,2500.0,4.037134228184067,1.0,2.6669973827883213,444.0,72.0,26.750152232025485,55.84271196656679
USA,32.25097648101481,54.0,1642.0,4.245232168688973,2.0,3.361899786715295,747.0,90.0,19.462801492002992,58.47870802892876
INDIA,83.29895442754729,6.0,2162.0,3.283753534987939,2.0,3.919360312155064,930.0,21.0,23.96892527355653,42.783027842105504
VIETNAM,198.34114110982964,3.0,951.0,3.910784841624032,1.0,2.1712983566412856,92.0,1.0,28.367238704103958,35.99838876397514
VIETNAM,74.21068248126188,0.0,2667.0,1.9792488180087215,2.0,4.25574086321023,319.0,62.0,45.39603750693293,49.41661747151793
USA,436.62559403319045,40.0,1608.0,3.318664159084165,2.0,4.653733231979348,1046.0,53.0,26.865758840706636,53.46509133264879
VIETNAM,21.341663003261264,6.0,3733.0,3.649204634863222,4.0,3.928685101618381,853.0,88.0,10.367591302558507,43.28019625629164
VIETNAM,164.73843100455304,21.0,4873.0,4.335207129251397,3.0,1.0250589680930982,1350.0,56.0,39.52247429271885,61.133542723577456
VIETNAM,466.45427177719085,56.0,3173.0,2.307027433732382,4.0,1.8564530993614945,175.0,67.0,60.3825571329166,90.10151380758394
MEXICO,338.0456923961137,29.0,4361.0,4.1657410238551495,5.0,3.978783059860768,1092.0,16.0,17.555153434530663,47.05417319188592
CHINA,456.8948256611735,8.0,4178.0,2.736941252381295,3.0,4.362643726477078,481.0,58.0,40.77381226313561,55.37509470710944
CHINA,486.4410680520928,57.0,4341.0,2.937771625077693,5.0,2.344752926126106,1213.0,23.0,51.63589233230525,79.26300275488052
USA,253.5781394019109,26.0,810.0,3.477144224423568,1.0,1.0549301990046889,520.0,42.0,57.91948096678411,55.40175135911461
INDIA,124.81636294353288,37.0,1010.0,3.908838525353768,4.0,3.859658201355757,123.0,18.0,17.095314687636105,62.374627269676864
USA,104.92710523632876,55.0,4766.0,2.153142037877971,4.0,4.284838647394661,85.0,83.0,34.10008823355236,74.14072450328074
CHINA,357.21072073478143,11.0,1141.0,2.456710521498507,1.0,2.411288698256358,395.0,8.0,47.510777209957496,60.32967926029984
USA,29.81840678027036,12.0,4723.0,2.043488492213484,2.0,3.3900629597564085,4.0,96.0,51.70033170803546,70.77771025734381
GERMANY,35.16692578603028,32.0,706.0,3.798232837080381,3.0,3.8912108510607313,878.0,7.0,12.13501825042148,47.22359850334148
MEXICO,307.9900417677435,14.0,4030.0,2.439450019923921,5.0,4.777381192715287,897.0,41.0,36.60532799598078,56.21708236590808
VIETNAM,324.6080019013292,15.0,4076.0,3.0254098265053067,3.0,1.400491547349353,1079.0,36.0,54.79112904021138,74.30698821520201
INDIA,335.9788329180054,33.0,3908.0,2.321198965207545,1.0,4.591802677537677,623.0,0.0,34.09817544085762,57.876711507529336
GERMANY,192.2214472484097,8.0,4294.0,4.413921214707493,4.0,4.3179667504556045,597.0,96.0,12.323738694644492,29.570858984629805
VIETNAM,404.912995469935,41.0,766.0,2.9986394814951,5.0,2.7617290013643654,1400.0,43.0,40.53991388627075,74.26413031515328
VIETNAM,271.4760479860426,51.0,1100.0,1.2616651203069793,2.0,3.163368264642993,723.0,90.0,70.99481550399982,94.82556744292428
USA,61.67815870461553,26.0,1470.0,1.2268327281646876,2.0,3.650319100582198,351.0,3.0,56.50385973087397,69.89019496433065
VIETNAM,400.5786604629992,47.0,3497.0,2.4593232575588764,2.0,4.534568524602731,448.0,57.0,42.02784536801873,68.06767921370381
MEXICO,477.0032152725246,14.0,1694.0,2.6304012655570648,1.0,2.998631839292009,224.0,88.0,47.38433582453074,60.070592073434696
GERMANY,39.41779337115575,34.0,2225.0,1.149533722351805,4.0,1.479634060621288,542.0,79.0,73.6067017560324,90.37179267920352
VIETNAM,201.76215596328416,33.0,1472.0,4.409760452066582,4.0,2.4230076436040773,1135.0,71.0,23.363063670581905,54.70538933206326
USA,248.88286196902635,39.0,1189.0,3.0263401177018907,3.0,1.9943221523662784,1289.0,53.0,46.081453883431166,81.88288444957534
MEXICO,81.7706724383753,29.0,1888.0,3.1914125851180724,1.0,4.771689497390386,1305.0,82.0,20.44570897752684,50.63555096554447
GERMANY,149.23332599612158,22.0,4475.0,1.8703301419024696,5.0,2.593801603149257,465.0,69.0,58.740107240665125,76.63605589747924
VIETNAM,393.67418456969847,8.0,166.0,3.0917163825051004,2.0,4.945681244473518,616.0,13.0,29.795656914249697,39.35763998513373
USA,338.78729619387485,31.0,3625.0,1.891438608307864,2.0,2.7706671823000275,1058.0,40.0,61.649775230726696,72.51186009444466
CHINA,303.0424530088415,34.0,2409.0,2.661159293139016,3.0,2.461211419524859,190.0,20.0,46.52477312096633,71.73737421650227
CHINA,104.14999586131164,48.0,4936.0,3.507349831069342,2.0,3.485106270737925,1227.0,55.0,15.545611134127792,64.41294438911437
INDIA,118.1447250699438,31.0,3525.0,1.9434383053541795,2.0,1.5132221460385835,435.0,85.0,71.3568594016074,80.36203865111239
MEXICO,33.20071832581897,44.0,4599.0,4.534312125419149,2.0,4.310070742762117,405.0,90.0,5.522416479535639,53.64468085512603
VIETNAM,127.94909059331052,15.0,2806.0,2.174791579996476,4.0,2.64189971910538,156.0,97.0,51.99359388964683,68.6054280162896
USA,179.2673686356519,31.0,4552.0,2.214986321648904,3.0,2.359160333828215,3.0,0.0,51.56163190095052,79.26822738548366
INDIA,418.2411988925885,24.0,858.0,4.684544588848576,2.0,2.4107234637379147,577.0,70.0,20.723812835996146,46.78354101071351
MEXICO,189.5324066902546,29.0,924.0,2.5567833155926416,1.0,3.5733739207863118,325.0,55.0,47.50357385032625,68.85424304306576
INDIA,379.7646735551472,36.0,4803.0,1.546164740364596,1.0,3.457537911254207,745.0,98.0,65.07345897642442,95.75775336854346
GERMANY,225.32671783478887,36.0,1688.0,2.7102423567752627,1.0,2.8040605820072173,57.0,74.0,31.290020806545023,65.90231940913216
MEXICO,394.5854728770053,34.0,1807.0,2.3561897573229493,5.0,3.182915368920584,1204.0,71.0,57.68691078459335,78.22763364702529
MEXICO,488.3730842141495,44.0,2232.0,2.980547531587333,1.0,4.398409456679124,243.0,60.0,31.67449713839862,73.09383733761355
VIETNAM,127.52236344821426,7.0,417.0,3.450685586387169,2.0,4.133648621761006,545.0,28.0,28.519269546924463,44.7652210728126
MEXICO,432.5473898622993,39.0,714.0,2.3186873168853763,1.0,2.847651412130785,1176.0,3.0,50.44282678969232,75.05373670425229
INDIA,314.6938022898296,48.0,2824.0,3.844869473867597,1.0,4.693594396068347,1218.0,31.0,20.782905617601603,47.55191555751602
MEXICO,410.4741881784408,46.0,4890.0,2.2111105156751174,3.0,2.572034634997975,751.0,29.0,57.91090146052447,77.50870141536002
VIETNAM,329.27709211122453,35.0,122.0,4.35463147084935,5.0,1.8888792842503517,154.0,17.0,26.57272372115492,56.21216917429467
VIETNAM,217.7352585643336,53.0,3308.0,4.848397950802931,2.0,1.2112005746421324,296.0,45.0,24.594295959728136,72.42339168626886
GERMANY,121.75672032647728,24.0,3515.0,1.054715970818548,4.0,1.510272326358436,1365.0,56.0,80.36335334452423,94.20079976765876
INDIA,44.31726041227086,17.0,1450.0,1.4657821470712458,2.0,3.545945187260787,541.0,12.0,55.40338997236687,75.81158372229353
CHINA,272.4039985857513,38.0,60.0,3.040238333460874,3.0,3.095552426825529,1216.0,14.0,38.32523779548409,63.1549531742775
CHINA,495.2597863181641,9.0,2959.0,3.492046095498495,2.0,1.089042499445115,675.0,70.0,56.22289676808718,59.67040892549297
MEXICO,371.6404844569611,0.0,4187.0,4.642328753272055,2.0,2.651241971296093,923.0,0.0,24.99285614897113,38.59285864558623
GERMANY,170.39931528551813,57.0,897.0,3.5219884150847265,4.0,1.1912870404063882,611.0,6.0,45.72256543164001,89.27492191939297
USA,415.3303520425003,3.0,4329.0,4.457184631362165,3.0,2.321282221576128,1098.0,84.0,33.86096142477824,34.779324859752094
MEXICO,386.8021600864392,25.0,969.0,3.0893870705295754,3.0,1.5936908964734493,208.0,12.0,61.78920202124345,74.73673036744084
GERMANY,148.00153874319383,10.0,2578.0,3.758537893181919,2.0,2.6989311209161566,43.0,33.0,26.51776963997038,49.56963222406932
INDIA,17.010669999174993,14.0,787.0,4.69405337643751,2.0,4.384671654029352,291.0,85.0,0.0372777543897428,37.75558057625945
INDIA,67.8996928816353,31.0,1019.0,3.709886029700406,5.0,1.839627304129992,1023.0,33.0,33.31832402030497,64.90681246722455
INDIA,439.8800332529082,14.0,1653.0,2.9306398919594367,4.0,4.877337068274249,696.0,99.0,28.34603106887919,55.10324092472524
INDIA,419.9158872993872,27.0,1260.0,3.3715098575560223,1.0,2.745026748493977,895.0,24.0,43.53098870375918,55.7396837313245
INDIA,154.6524104303976,22.0,3762.0,2.7211709074828923,1.0,1.2838956318806614,1088.0,75.0,56.55904842371741,69.41126916265972
GERMANY,149.745758879366,2.0,3362.0,1.6002007725240972,5.0,3.501640337586598,312.0,17.0,54.06234348465171,60.54335087093447
GERMANY,398.5038436802108,50.0,2671.0,4.080624493438707,1.0,4.399996199568953,62.0,42.0,15.06208496887444,52.776992586902985
VIETNAM,469.4913602487568,31.0,2289.0,2.657815259259994,3.0,2.6549013531927423,1087.0,6.0,56.56324753866251,63.87604384417759
CHINA,391.777255830824,19.0,4387.0,1.3791030406427525,2.0,4.509400356091138,1006.0,9.0,50.32548411297328,70.40778425559269
INDIA,306.7335517450732,55.0,2484.0,3.815914959844458,1.0,3.975527703365701,357.0,98.0,19.17293770966044,66.29667603684666
USA,128.9089616625842,13.0,759.0,4.056188590090505,2.0,1.014526711284225,191.0,23.0,39.94360779985159,62.64810739111728
GERMANY,267.61647790667774,34.0,3125.0,1.4211030223594467,4.0,4.347396472754809,1203.0,16.0,58.20798505537953,84.61344550543578
USA,124.42081071069968,39.0,4145.0,2.823491476049852,5.0,1.0138463177919843,336.0,15.0,56.0851191391996,83.16713778234647
USA,405.9255958474191,41.0,2841.0,2.92512467949497,2.0,2.2351185530580877,310.0,34.0,49.63816177024885,82.49998392214117
USA,199.6109289636913,8.0,2846.0,1.938040344014448,3.0,4.690664311091394,731.0,3.0,55.03710355192057,64.36778134140204
VIETNAM,418.5116363270728,59.0,3584.0,4.19668642160404,3.0,1.7099665743963754,318.0,46.0,36.203478462924856,73.52629180816311
USA,413.8332085479468,46.0,3248.0,3.2893056620042755,2.0,2.422360840425939,1128.0,29.0,46.548093448221934,73.10059076356171
INDIA,173.32572943096855,23.0,2706.0,2.431900237218164,5.0,4.736096559382973,15.0,72.0,33.22649276761748,68.35441843984572
MEXICO,225.66502526265825,40.0,2872.0,1.982008326998545,5.0,2.4100608965373134,698.0,43.0,52.51890411292113,77.40785284839053
VIETNAM,44.44093087466016,11.0,1483.0,3.13168482882762,3.0,2.3887956368270507,232.0,62.0,47.373615603403664,59.02881927189152
GERMANY,474.6214602895776,50.0,4870.0,1.9635471784054723,3.0,4.940452187455261,1232.0,58.0,50.01434632514452,79.21064237307314
VIETNAM,291.06683520066355,23.0,1011.0,2.7044108882071027,4.0,1.408630816745535,1138.0,75.0,60.65454399222717,87.09934437572961
USA,258.83180719849315,0.0,296.0,3.223174062289345,3.0,4.611487896657721,1374.0,16.0,27.041225153828474,32.01582379683772
GERMANY,421.30304584875694,13.0,1775.0,3.220628744790933,1.0,1.0335928421741176,106.0,7.0,53.21492438708656,68.42466180780218
VIETNAM,464.3585396388823,32.0,4907.0,3.219452887512097,4.0,1.2233689146944573,498.0,60.0,53.07351132269525,81.95066079017145
CHINA,41.72150537747551,35.0,3213.0,2.382992952493698,5.0,4.738989120972401,163.0,50.0,36.74650816472793,67.27105587867945
INDIA,65.48063820309659,41.0,2566.0,3.2683485993031214,5.0,4.196102097379064,91.0,39.0,21.335015168011186,58.398113639208525
VIETNAM,302.42623270707566,34.0,4539.0,3.6659530957963047,3.0,2.000856648913888,16.0,67.0,52.61830797973808,70.20080735490252
GERMANY,183.492272278856,57.0,3607.0,1.921861613490011,1.0,1.1267759433744189,1421.0,12.0,69.87934153729826,100.0
USA,237.47033143270744,47.0,899.0,1.482465226341652,4.0,3.023935483136966,994.0,75.0,62.11308377237368,96.88007857414615
INDIA,170.7588167696116,17.0,3005.0,3.4175930860347385,1.0,1.0553705689012614,154.0,62.0,57.80805726105783,65.1368810954207
USA,208.31540260801845,24.0,1030.0,3.772058356651097,3.0,3.5344951022059306,1164.0,93.0,22.1995365331818,47.33427250799914
GERMANY,413.0967101016868,11.0,4533.0,4.463706518476188,3.0,4.474618053604429,19.0,23.0,6.20281410573692,35.358846859833086
USA,300.80333792860927,59.0,1480.0,1.984006551967663,2.0,2.85432928238428,510.0,8.0,68.81047753096283,88.48707177233668
CHINA,498.6988291489141,27.0,1761.0,1.4957592115795846,3.0,1.5434558855803089,1094.0,62.0,86.80443170047946,93.2041953001012
INDIA,395.5708069322719,52.0,4958.0,4.893840222498389,3.0,1.9158213827753725,1417.0,96.0,27.926809456537327,62.524959090634624
INDIA,144.09646450989507,50.0,614.0,1.1600493028232457,1.0,2.218936055147611,800.0,26.0,68.65036414096865,100.0
GERMANY,139.52910768608115,8.0,4198.0,2.664718923729277,4.0,4.820864070099665,589.0,53.0,28.160555523049037,46.88127950730888
CHINA,174.5901523573335,23.0,4755.0,2.9735921688744784,1.0,4.369893039862983,1231.0,30.0,26.823419060397896,61.16855978844509
VIETNAM,423.197145517394,19.0,1209.0,3.842984766702837,1.0,2.9556719414426027,492.0,59.0,33.673589401816706,50.72859473357818
USA,23.370948818777144,25.0,4783.0,4.245063666346572,2.0,3.5750859277767115,791.0,24.0,15.853145375951742,37.050665647141685
USA,453.4100259686908,26.0,1951.0,1.1154769606717403,4.0,1.3221929255758171,1158.0,91.0,82.39827141063522,92.06947669604482
USA,323.54925368079347,27.0,295.0,4.99259121421007,4.0,2.9781544690361352,1294.0,59.0,7.195259609964593,39.86086860180527
VIETNAM,121.15507679551764,36.0,521.0,3.5591492722385607,2.0,1.0680647781610535,938.0,3.0,42.86597940226911,63.83969992580469
INDIA,135.50423457143648,53.0,4009.0,1.3307127793488158,3.0,3.835049833290364,237.0,22.0,57.69132969728333,85.08696512455352
GERMANY,216.0500754575008,21.0,504.0,4.084376814049698,4.0,4.324846461971255,1245.0,46.0,9.370751831749304,32.777359646083305
MEXICO,418.9519119278754,17.0,3464.0,1.8501003169696788,3.0,4.162977933862041,569.0,84.0,53.8406601476181,69.54265339972669
USA,387.7936449188438,14.0,4743.0,4.425296029458518,4.0,4.960409242405008,897.0,42.0,9.274756491414609,24.895751006692453
USA,408.8188922173814,32.0,627.0,2.009522210792667,5.0,4.486940237791263,213.0,44.0,49.884204195665774,73.84577582395917
VIETNAM,264.0151134861047,38.0,950.0,2.036744835599567,2.0,2.4213101374907517,981.0,63.0,56.39697593669364,83.35186482472419
GERMANY,456.6590336695349,50.0,2802.0,1.3914495528636284,5.0,2.520123529602925,586.0,81.0,73.96257075946734,100.0
CHINA,169.71625653767327,4.0,1773.0,1.561813936029159,1.0,1.885291316342428,313.0,23.0,72.33611728559438,69.79497802001485
MEXICO,86.76934583028384,39.0,810.0,1.5087150409885617,3.0,1.4824908077117716,578.0,40.0,68.98736686570437,100.0
INDIA,357.27884295678376,36.0,1866.0,1.1687020114329751,4.0,4.062830490651478,839.0,3.0,63.32638304310986,85.63245478190557
CHINA,274.2836638433792,58.0,55.0,1.9472259212039256,4.0,3.370564758285413,347.0,94.0,46.658371573722185,88.2191300886643
GERMANY,428.7470267166457,4.0,4259.0,1.0899433811854429,4.0,1.1312596704490827,348.0,62.0,86.0672834487414,85.65255351667304
INDIA,49.768032071110326,36.0,3870.0,3.814056991245359,2.0,3.654999048362397,54.0,12.0,14.873753017341482,51.323516796426205
VIETNAM,423.4092776846528,42.0,2536.0,3.465050757157767,1.0,1.371853109480983,338.0,97.0,46.29311404785884,77.64581099229768
VIETNAM,153.71438007232288,6.0,2055.0,1.6887439385426664,2.0,2.358432162352363,1300.0,71.0,67.60076512787849,78.5901665522257
USA,330.8792769124097,1.0,146.0,4.448645744729144,3.0,4.514676843446528,358.0,97.0,16.940961265364038,25.448320996200987
MEXICO,308.6948351887644,48.0,2186.0,3.142710065463467,2.0,2.172159809251275,1125.0,61.0,41.80434974590511,74.58077385808001
CHINA,190.68760510775397,51.0,2336.0,2.476683493249604,3.0,2.5079973134714417,881.0,35.0,56.37720914183025,92.08048814732749
